video_frame,left,width,top,height,conf,class
58102_002798_Endzone_295,301,43,392,42,0.79736328125,0
58102_002798_Endzone_295,879,38,345,40,0.796875,0
58102_002798_Endzone_295,0,40,195,43,0.79150390625,0
58102_002798_Endzone_295,1108,37,161,45,0.78369140625,0
58102_002798_Endzone_295,878,39,345,40,0.77587890625,0
58102_002798_Endzone_295,235,43,274,40,0.77490234375,0
58102_002798_Endzone_295,300,45,392,43,0.77392578125,0
58102_002798_Endzone_295,828,36,263,46,0.7734375,0
58102_002798_Endzone_295,827,38,263,48,0.77001953125,0
58102_002798_Endzone_295,827,36,263,48,0.76953125,0
58102_002798_Endzone_295,301,44,391,43,0.75732421875,0
58102_002798_Endzone_295,1077,37,178,35,0.75244140625,0
58102_002798_Endzone_295,877,40,345,43,0.75,0
58102_002798_Endzone_295,1078,36,179,33,0.74951171875,0
58102_002798_Endzone_295,828,36,263,49,0.74853515625,0
58102_002798_Endzone_295,1107,37,158,48,0.73828125,0
58102_002798_Endzone_295,983,33,359,34,0.72216796875,0
58102_002798_Endzone_296,106,48,185,45,0.86083984375,0
58102_002798_Endzone_296,223,45,273,40,0.833984375,0
58102_002798_Endzone_296,225,43,273,39,0.8203125,0
58102_002798_Endzone_296,107,48,184,45,0.81591796875,0
58102_002798_Endzone_296,0,29,196,42,0.81201171875,0
58102_002798_Endzone_296,0,30,196,40,0.79833984375,0
58102_002798_Endzone_296,879,37,342,38,0.7861328125,0
58102_002798_Endzone_296,1076,36,176,34,0.78515625,0
58102_002798_Endzone_296,878,39,343,38,0.7744140625,0
58102_002798_Endzone_296,287,45,392,42,0.7734375,0
58102_002798_Endzone_296,831,36,267,43,0.7734375,0
58102_002798_Endzone_296,1076,36,174,37,0.77294921875,0
58102_002798_Endzone_296,224,41,156,42,0.77197265625,0
58102_002798_Endzone_296,879,38,342,39,0.77197265625,0
58102_002798_Endzone_296,225,43,272,40,0.76708984375,0
58102_002798_Endzone_296,287,45,391,44,0.76611328125,0
58102_002798_Endzone_296,830,36,266,45,0.75732421875,0
58102_002798_Endzone_296,1075,36,175,36,0.75244140625,0
58102_002798_Endzone_296,1106,34,160,45,0.7421875,0
58102_002798_Endzone_296,1107,34,160,44,0.734375,0
58102_002798_Endzone_296,878,37,341,42,0.73388671875,0
58102_002798_Endzone_296,225,40,155,42,0.7275390625,0
58102_002798_Endzone_296,880,37,342,40,0.71875,0
58102_002798_Endzone_296,987,28,366,35,0.7109375,0
58102_002798_Endzone_296,109,46,183,47,0.70654296875,0
58102_002798_Endzone_297,95,50,183,46,0.85986328125,0
58102_002798_Endzone_297,213,43,271,40,0.81982421875,0
58102_002798_Endzone_297,213,44,271,40,0.8115234375,0
58102_002798_Endzone_297,878,40,337,41,0.80908203125,0
58102_002798_Endzone_297,97,47,183,46,0.80224609375,0
58102_002798_Endzone_297,1073,37,173,31,0.80078125,0
58102_002798_Endzone_297,0,21,193,44,0.80078125,0
58102_002798_Endzone_297,878,39,337,41,0.80029296875,0
58102_002798_Endzone_297,220,41,157,41,0.79736328125,0
58102_002798_Endzone_297,0,21,194,43,0.7900390625,0
58102_002798_Endzone_297,0,21,194,44,0.7861328125,0
58102_002798_Endzone_297,273,46,393,42,0.78564453125,0
58102_002798_Endzone_297,0,21,193,46,0.78369140625,0
58102_002798_Endzone_297,835,35,269,44,0.77783203125,0
58102_002798_Endzone_297,215,42,270,41,0.76318359375,0
58102_002798_Endzone_297,272,49,392,43,0.76123046875,0
58102_002798_Endzone_297,834,36,269,43,0.75830078125,0
58102_002798_Endzone_297,835,35,270,41,0.74609375,0
58102_002798_Endzone_297,0,20,194,43,0.74560546875,0
58102_002798_Endzone_297,221,41,157,41,0.74462890625,0
58102_002798_Endzone_297,835,34,270,41,0.7412109375,0
58102_002798_Endzone_297,97,46,184,46,0.72314453125,0
58102_002798_Endzone_298,86,50,182,45,0.85888671875,0
58102_002798_Endzone_298,204,44,270,41,0.828125,0
58102_002798_Endzone_298,877,38,334,39,0.8251953125,0
58102_002798_Endzone_298,217,42,156,44,0.8037109375,0
58102_002798_Endzone_298,260,45,393,44,0.79833984375,0
58102_002798_Endzone_298,877,39,334,40,0.7978515625,0
58102_002798_Endzone_298,876,40,334,41,0.79150390625,0
58102_002798_Endzone_298,260,47,392,46,0.79052734375,0
58102_002798_Endzone_298,876,39,334,40,0.7890625,0
58102_002798_Endzone_298,837,36,270,45,0.78857421875,0
58102_002798_Endzone_298,1072,37,169,31,0.78759765625,0
58102_002798_Endzone_298,87,50,182,46,0.78271484375,0
58102_002798_Endzone_298,877,38,333,42,0.7783203125,0
58102_002798_Endzone_298,217,43,157,42,0.77099609375,0
58102_002798_Endzone_298,837,36,271,43,0.76904296875,0
58102_002798_Endzone_298,87,48,182,46,0.76318359375,0
58102_002798_Endzone_298,837,35,270,44,0.751953125,0
58102_002798_Endzone_298,260,46,392,45,0.75,0
58102_002798_Endzone_298,203,47,270,42,0.71044921875,0
58102_002798_Endzone_299,76,50,179,46,0.8515625,0
58102_002798_Endzone_299,876,39,332,37,0.8369140625,0
58102_002798_Endzone_299,192,46,269,40,0.83056640625,0
58102_002798_Endzone_299,877,38,332,37,0.8271484375,0
58102_002798_Endzone_299,213,42,156,44,0.8115234375,0
58102_002798_Endzone_299,247,45,394,43,0.80126953125,0
58102_002798_Endzone_299,877,38,332,38,0.79931640625,0
58102_002798_Endzone_299,841,34,275,43,0.79833984375,0
58102_002798_Endzone_299,841,36,273,47,0.79150390625,0
58102_002798_Endzone_299,842,34,275,45,0.78662109375,0
58102_002798_Endzone_299,876,39,332,39,0.78271484375,0
58102_002798_Endzone_299,193,47,270,40,0.7802734375,0
58102_002798_Endzone_299,1070,37,167,30,0.77783203125,0
58102_002798_Endzone_299,77,50,180,46,0.775390625,0
58102_002798_Endzone_299,840,36,273,45,0.77490234375,0
58102_002798_Endzone_299,76,49,180,45,0.77294921875,0
58102_002798_Endzone_299,245,41,132,47,0.767578125,0
58102_002798_Endzone_299,247,46,393,45,0.75537109375,0
58102_002798_Endzone_299,244,43,131,49,0.72900390625,0
58102_002798_Endzone_299,1069,37,167,30,0.72021484375,0
58102_002798_Endzone_299,877,38,330,40,0.7197265625,0
58102_002798_Endzone_299,842,33,275,44,0.71044921875,0
58102_002798_Endzone_300,68,49,176,46,0.83740234375,0
58102_002798_Endzone_300,183,47,268,41,0.82080078125,0
58102_002798_Endzone_300,875,40,330,38,0.8203125,0
58102_002798_Endzone_300,875,40,331,37,0.810546875,0
58102_002798_Endzone_300,245,42,129,46,0.80517578125,0
58102_002798_Endzone_300,68,49,176,47,0.802734375,0
58102_002798_Endzone_300,209,45,155,45,0.80029296875,0
58102_002798_Endzone_300,843,36,276,43,0.79296875,0
58102_002798_Endzone_300,842,38,274,47,0.79150390625,0
58102_002798_Endzone_300,842,38,274,45,0.78369140625,0
58102_002798_Endzone_300,875,40,331,39,0.7802734375,0
58102_002798_Endzone_300,209,44,155,44,0.779296875,0
58102_002798_Endzone_300,844,36,275,45,0.77587890625,0
58102_002798_Endzone_300,844,34,276,44,0.77490234375,0
58102_002798_Endzone_300,1067,37,164,32,0.77099609375,0
58102_002798_Endzone_300,246,42,130,45,0.755859375,0
58102_002798_Endzone_300,210,43,156,44,0.7314453125,0
58102_002798_Endzone_300,236,44,395,41,0.724609375,0
58102_002798_Endzone_300,235,46,393,44,0.7041015625,0
58102_002798_Endzone_301,60,49,175,45,0.85009765625,0
58102_002798_Endzone_301,174,47,267,39,0.81640625,0
58102_002798_Endzone_301,174,47,266,40,0.81591796875,0
58102_002798_Endzone_301,175,46,266,41,0.8134765625,0
58102_002798_Endzone_301,247,42,129,47,0.81298828125,0
58102_002798_Endzone_301,873,42,329,39,0.80126953125,0
58102_002798_Endzone_301,874,40,329,39,0.7978515625,0
58102_002798_Endzone_301,844,38,277,49,0.7841796875,0
58102_002798_Endzone_301,844,38,277,47,0.783203125,0
58102_002798_Endzone_301,248,42,130,46,0.77734375,0
58102_002798_Endzone_301,60,50,173,47,0.77685546875,0
58102_002798_Endzone_301,873,40,330,39,0.76708984375,0
58102_002798_Endzone_301,844,37,278,47,0.76513671875,0
58102_002798_Endzone_301,872,43,329,39,0.75830078125,0
58102_002798_Endzone_301,208,44,154,43,0.75341796875,0
58102_002798_Endzone_301,208,45,154,44,0.7470703125,0
58102_002798_Endzone_301,1062,39,163,32,0.74462890625,0
58102_002798_Endzone_301,226,42,395,44,0.74169921875,0
58102_002798_Endzone_301,845,37,278,45,0.736328125,0
58102_002798_Endzone_302,53,51,172,46,0.83740234375,0
58102_002798_Endzone_302,53,50,172,45,0.82470703125,0
58102_002798_Endzone_302,166,47,265,40,0.81982421875,0
58102_002798_Endzone_302,167,46,266,39,0.8173828125,0
58102_002798_Endzone_302,250,42,130,46,0.81640625,0
58102_002798_Endzone_302,874,38,329,38,0.8017578125,0
58102_002798_Endzone_302,873,40,329,38,0.79833984375,0
58102_002798_Endzone_302,208,45,154,44,0.7783203125,0
58102_002798_Endzone_302,248,44,128,49,0.7763671875,0
58102_002798_Endzone_302,874,40,330,39,0.75927734375,0
58102_002798_Endzone_302,848,37,281,45,0.7587890625,0
58102_002798_Endzone_302,848,36,280,46,0.7490234375,0
58102_002798_Endzone_302,1058,40,163,33,0.7373046875,0
58102_002798_Endzone_302,849,34,281,45,0.734375,0
58102_002798_Endzone_303,48,49,171,46,0.853515625,0
58102_002798_Endzone_303,161,46,264,40,0.82763671875,0
58102_002798_Endzone_303,161,45,264,41,0.81640625,0
58102_002798_Endzone_303,254,42,130,45,0.8154296875,0
58102_002798_Endzone_303,870,42,329,38,0.8125,0
58102_002798_Endzone_303,208,46,153,44,0.81201171875,0
58102_002798_Endzone_303,870,42,330,38,0.79248046875,0
58102_002798_Endzone_303,851,34,283,45,0.76806640625,0
58102_002798_Endzone_303,851,34,284,42,0.76708984375,0
58102_002798_Endzone_303,850,36,283,44,0.7626953125,0
58102_002798_Endzone_303,1055,40,163,33,0.7578125,0
58102_002798_Endzone_303,161,45,265,40,0.740234375,0
58102_002798_Endzone_303,851,36,284,43,0.73095703125,0
58102_002798_Endzone_303,254,42,130,46,0.7158203125,0
58102_002798_Endzone_303,871,44,331,38,0.7099609375,0
58102_002798_Endzone_303,209,43,153,43,0.70361328125,0
58102_002798_Endzone_304,41,51,170,45,0.853515625,0
58102_002798_Endzone_304,258,42,131,47,0.82373046875,0
58102_002798_Endzone_304,154,46,262,41,0.8212890625,0
58102_002798_Endzone_304,868,43,329,39,0.82080078125,0
58102_002798_Endzone_304,155,45,261,42,0.814453125,0
58102_002798_Endzone_304,210,41,151,44,0.80712890625,0
58102_002798_Endzone_304,260,41,131,48,0.794921875,0
58102_002798_Endzone_304,42,50,169,46,0.78955078125,0
58102_002798_Endzone_304,211,41,151,45,0.76611328125,0
58102_002798_Endzone_304,1050,42,163,32,0.765625,0
58102_002798_Endzone_304,854,33,285,40,0.7607421875,0
58102_002798_Endzone_304,870,41,331,39,0.75537109375,0
58102_002798_Endzone_304,853,34,284,43,0.74658203125,0
58102_002798_Endzone_304,869,41,330,39,0.73974609375,0
58102_002798_Endzone_304,211,40,151,44,0.73046875,0
58102_002798_Endzone_304,854,34,285,40,0.703125,0
58102_002798_Endzone_305,38,49,169,45,0.84912109375,0
58102_002798_Endzone_305,210,44,150,44,0.8310546875,0
58102_002798_Endzone_305,38,49,168,47,0.82177734375,0
58102_002798_Endzone_305,261,43,132,48,0.8203125,0
58102_002798_Endzone_305,148,47,261,42,0.8125,0
58102_002798_Endzone_305,263,42,132,49,0.802734375,0
58102_002798_Endzone_305,869,40,331,38,0.76513671875,0
58102_002798_Endzone_305,1046,43,163,33,0.73095703125,0
58102_002798_Endzone_305,870,40,331,39,0.72900390625,0
58102_002798_Endzone_306,32,49,169,46,0.8505859375,0
58102_002798_Endzone_306,210,43,148,45,0.84814453125,0
58102_002798_Endzone_306,265,43,135,46,0.84375,0
58102_002798_Endzone_306,140,44,260,41,0.826171875,0
58102_002798_Endzone_306,32,49,168,46,0.8232421875,0
58102_002798_Endzone_306,267,42,134,47,0.8154296875,0
58102_002798_Endzone_306,867,40,333,37,0.76953125,0
58102_002798_Endzone_306,868,39,334,37,0.75341796875,0
58102_002798_Endzone_307,26,50,169,45,0.853515625,0
58102_002798_Endzone_307,210,44,147,44,0.84814453125,0
58102_002798_Endzone_307,270,41,136,47,0.84326171875,0
58102_002798_Endzone_307,133,45,260,42,0.83642578125,0
58102_002798_Endzone_307,210,43,148,44,0.830078125,0
58102_002798_Endzone_307,270,42,135,48,0.82177734375,0
58102_002798_Endzone_307,26,48,169,47,0.80810546875,0
58102_002798_Endzone_307,864,38,335,37,0.79150390625,0
58102_002798_Endzone_307,865,37,334,37,0.77001953125,0
58102_002798_Endzone_307,865,37,335,35,0.748046875,0
58102_002798_Endzone_307,1035,45,163,42,0.74609375,0
58102_002798_Endzone_307,854,36,291,43,0.7275390625,0
58102_002798_Endzone_307,853,36,291,44,0.712890625,0
58102_002798_Endzone_307,1036,44,163,40,0.70654296875,0
58102_002798_Endzone_308,20,50,170,45,0.85888671875,0
58102_002798_Endzone_308,209,45,145,45,0.85302734375,0
58102_002798_Endzone_308,273,43,138,45,0.8525390625,0
58102_002798_Endzone_308,126,46,260,42,0.837890625,0
58102_002798_Endzone_308,210,43,146,44,0.83642578125,0
58102_002798_Endzone_308,273,42,138,46,0.82421875,0
58102_002798_Endzone_308,210,45,146,45,0.8037109375,0
58102_002798_Endzone_308,861,39,336,37,0.80322265625,0
58102_002798_Endzone_308,21,49,169,48,0.80322265625,0
58102_002798_Endzone_308,126,47,260,42,0.7880859375,0
58102_002798_Endzone_308,169,24,402,40,0.73193359375,4
58102_002798_Endzone_308,862,38,336,38,0.728515625,0
58102_002798_Endzone_308,862,38,336,38,0.7265625,0
58102_002798_Endzone_308,169,24,401,42,0.7158203125,4
58102_002798_Endzone_308,168,25,402,41,0.70654296875,4
58102_002798_Endzone_309,16,50,170,45,0.85546875,0
58102_002798_Endzone_309,210,45,144,45,0.85302734375,0
58102_002798_Endzone_309,276,43,140,43,0.84326171875,0
58102_002798_Endzone_309,119,46,260,43,0.83642578125,0
58102_002798_Endzone_309,17,48,170,45,0.82177734375,0
58102_002798_Endzone_309,277,43,141,44,0.8193359375,0
58102_002798_Endzone_309,118,47,260,42,0.8173828125,0
58102_002798_Endzone_309,210,46,144,46,0.8154296875,0
58102_002798_Endzone_309,17,49,169,47,0.80419921875,0
58102_002798_Endzone_309,855,42,338,36,0.802734375,0
58102_002798_Endzone_309,118,47,261,44,0.7841796875,0
58102_002798_Endzone_309,856,40,338,36,0.7529296875,0
58102_002798_Endzone_309,851,39,294,47,0.72900390625,0
58102_002798_Endzone_309,1033,40,162,35,0.70263671875,0
58102_002798_Endzone_310,212,45,143,45,0.8466796875,0
58102_002798_Endzone_310,112,48,261,41,0.845703125,0
58102_002798_Endzone_310,12,51,171,45,0.84130859375,0
58102_002798_Endzone_310,280,42,141,42,0.83251953125,0
58102_002798_Endzone_310,280,43,141,43,0.81982421875,0
58102_002798_Endzone_310,112,48,260,44,0.81787109375,0
58102_002798_Endzone_310,13,49,171,46,0.79833984375,0
58102_002798_Endzone_310,855,40,340,36,0.796875,0
58102_002798_Endzone_310,112,49,260,45,0.7939453125,0
58102_002798_Endzone_310,855,39,339,36,0.7861328125,0
58102_002798_Endzone_310,279,44,140,42,0.76416015625,0
58102_002798_Endzone_310,850,37,295,45,0.7509765625,0
58102_002798_Endzone_310,212,47,141,46,0.7353515625,0
58102_002798_Endzone_310,854,40,340,35,0.70654296875,0
58102_002798_Endzone_311,213,44,142,45,0.84619140625,0
58102_002798_Endzone_311,7,51,171,46,0.83837890625,0
58102_002798_Endzone_311,107,47,260,43,0.83203125,0
58102_002798_Endzone_311,283,44,141,41,0.83154296875,0
58102_002798_Endzone_311,108,45,259,44,0.83056640625,0
58102_002798_Endzone_311,284,42,141,41,0.8291015625,0
58102_002798_Endzone_311,108,46,260,44,0.82861328125,0
58102_002798_Endzone_311,852,40,341,38,0.79052734375,0
58102_002798_Endzone_311,849,37,294,47,0.79052734375,0
58102_002798_Endzone_311,282,44,141,40,0.7822265625,0
58102_002798_Endzone_311,852,38,340,37,0.76708984375,0
58102_002798_Endzone_311,213,47,140,46,0.736328125,0
58102_002798_Endzone_311,850,35,295,47,0.716796875,0
58102_002798_Endzone_311,107,48,260,45,0.701171875,0
58102_002798_Endzone_312,287,43,140,43,0.85546875,0
58102_002798_Endzone_312,215,43,141,45,0.84912109375,0
58102_002798_Endzone_312,3,50,173,45,0.83984375,0
58102_002798_Endzone_312,848,42,343,38,0.82666015625,0
58102_002798_Endzone_312,100,48,260,43,0.8251953125,0
58102_002798_Endzone_312,288,43,141,42,0.82373046875,0
58102_002798_Endzone_312,101,48,260,44,0.82080078125,0
58102_002798_Endzone_312,288,42,140,42,0.81640625,0
58102_002798_Endzone_312,849,41,343,38,0.81005859375,0
58102_002798_Endzone_312,3,49,173,45,0.8076171875,0
58102_002798_Endzone_312,849,40,342,40,0.77197265625,0
58102_002798_Endzone_312,850,34,295,45,0.7470703125,0
58102_002798_Endzone_312,216,45,139,47,0.728515625,0
58102_002798_Endzone_313,292,42,140,43,0.85595703125,0
58102_002798_Endzone_313,216,45,140,47,0.85400390625,0
58102_002798_Endzone_313,293,42,141,41,0.8486328125,0
58102_002798_Endzone_313,95,47,261,43,0.8359375,0
58102_002798_Endzone_313,0,49,176,45,0.83251953125,0
58102_002798_Endzone_313,217,45,140,46,0.82373046875,0
58102_002798_Endzone_313,847,41,344,39,0.80810546875,0
58102_002798_Endzone_313,95,47,261,44,0.80224609375,0
58102_002798_Endzone_313,2,48,176,46,0.79931640625,0
58102_002798_Endzone_313,293,42,140,42,0.791015625,0
58102_002798_Endzone_313,847,40,344,39,0.765625,0
58102_002798_Endzone_313,847,33,294,45,0.73095703125,0
58102_002798_Endzone_313,847,35,295,45,0.72802734375,0
58102_002798_Endzone_313,847,34,294,47,0.7255859375,0
58102_002798_Endzone_313,1,48,175,46,0.7236328125,0
58102_002798_Endzone_313,217,46,139,47,0.71875,0
58102_002798_Endzone_314,296,43,141,41,0.85986328125,0
58102_002798_Endzone_314,219,45,141,45,0.857421875,0
58102_002798_Endzone_314,846,41,348,38,0.84521484375,0
58102_002798_Endzone_314,90,48,261,42,0.84521484375,0
58102_002798_Endzone_314,220,45,140,46,0.84228515625,0
58102_002798_Endzone_314,847,40,347,39,0.8125,0
58102_002798_Endzone_314,89,49,261,44,0.80029296875,0
58102_002798_Endzone_314,0,47,178,45,0.80029296875,0
58102_002798_Endzone_314,0,48,178,47,0.7939453125,0
58102_002798_Endzone_314,846,33,294,43,0.77490234375,0
58102_002798_Endzone_314,845,35,295,43,0.759765625,0
58102_002798_Endzone_314,1028,42,156,35,0.74462890625,0
58102_002798_Endzone_314,845,35,295,45,0.740234375,0
58102_002798_Endzone_314,1028,42,157,33,0.73828125,0
58102_002798_Endzone_314,1029,38,156,36,0.72998046875,0
58102_002798_Endzone_314,220,46,139,46,0.72802734375,0
58102_002798_Endzone_314,846,40,348,37,0.7275390625,0
58102_002798_Endzone_314,0,47,178,46,0.71630859375,0
58102_002798_Endzone_315,221,45,141,46,0.859375,0
58102_002798_Endzone_315,301,44,141,42,0.84423828125,0
58102_002798_Endzone_315,86,47,261,43,0.84326171875,0
58102_002798_Endzone_315,223,44,140,47,0.83935546875,0
58102_002798_Endzone_315,846,40,350,40,0.82275390625,0
58102_002798_Endzone_315,0,43,179,42,0.81005859375,0
58102_002798_Endzone_315,0,45,179,44,0.80322265625,0
58102_002798_Endzone_315,0,45,178,45,0.78564453125,0
58102_002798_Endzone_315,847,38,349,42,0.78173828125,0
58102_002798_Endzone_315,842,34,293,43,0.78076171875,0
58102_002798_Endzone_315,1030,40,157,31,0.7802734375,0
58102_002798_Endzone_315,842,35,294,44,0.7734375,0
58102_002798_Endzone_315,841,36,294,42,0.7724609375,0
58102_002798_Endzone_315,1030,39,156,34,0.75732421875,0
58102_002798_Endzone_315,224,45,140,46,0.72509765625,0
58102_002798_Endzone_315,846,39,352,40,0.7216796875,0
58102_002798_Endzone_316,224,46,143,45,0.85888671875,0
58102_002798_Endzone_316,305,46,140,43,0.84912109375,0
58102_002798_Endzone_316,0,42,179,44,0.84130859375,0
58102_002798_Endzone_316,82,47,262,42,0.84033203125,0
58102_002798_Endzone_316,306,44,140,43,0.83740234375,0
58102_002798_Endzone_316,225,45,141,47,0.830078125,0
58102_002798_Endzone_316,83,47,260,45,0.810546875,0
58102_002798_Endzone_316,847,40,352,41,0.80810546875,0
58102_002798_Endzone_316,0,40,179,42,0.80615234375,0
58102_002798_Endzone_316,840,35,294,42,0.78076171875,0
58102_002798_Endzone_316,225,44,142,46,0.7763671875,0
58102_002798_Endzone_316,0,42,180,43,0.77490234375,0
58102_002798_Endzone_316,840,34,292,43,0.77099609375,0
58102_002798_Endzone_316,1028,43,156,33,0.76318359375,0
58102_002798_Endzone_316,840,36,293,44,0.7626953125,0
58102_002798_Endzone_316,1002,36,145,44,0.75830078125,0
58102_002798_Endzone_316,1028,42,155,35,0.74267578125,0
58102_002798_Endzone_316,226,46,141,46,0.7236328125,0
58102_002798_Endzone_316,846,39,353,42,0.71923828125,0
58102_002798_Endzone_316,82,47,261,44,0.71044921875,0
58102_002798_Endzone_316,1002,35,146,43,0.70166015625,0
58102_002798_Endzone_317,226,45,144,44,0.86474609375,0
58102_002798_Endzone_317,311,45,141,43,0.861328125,0
58102_002798_Endzone_317,0,39,179,44,0.85302734375,0
58102_002798_Endzone_317,77,49,263,44,0.84228515625,0
58102_002798_Endzone_317,312,45,140,45,0.83203125,0
58102_002798_Endzone_317,78,48,262,44,0.8271484375,0
58102_002798_Endzone_317,226,45,142,46,0.8173828125,0
58102_002798_Endzone_317,0,38,179,42,0.8115234375,0
